Moon	Moon Product	Quantity	Ore TypeID	SolarSystemID	PlanetID	MoonID
	Coesite	0.323342144489	45493	30004940	40312892	40312897
	Sylvite	0.168287485838	45491	30004940	40312892	40312897
1-NJLK VIII - Moon 6						
	Cobaltite	0.35601374507	45494	30004940	40312892	40312898
	Coesite	0.423855423927	45493	30004940	40312892	40312898
	Titanite	0.220130816102	45496	30004940	40312892	40312898
1-NJLK VIII - Moon 7						
	Bitumens	0.177507787943	45492	30004940	40312892	40312899
	Coesite	0.333084523678	45493	30004940	40312892	40312899
	Zeolites	0.289407670498	45490	30004940	40312892	40312899
1-NJLK VIII - Moon 8						
	Bitumens	0.287014365196	45492	30004940	40312892	40312900
	Sylvite	0.286856383085	45491	30004940	40312892	40312900
	Zeolites	0.226129248738	45490	30004940	40312892	40312900
1-NJLK VIII - Moon 9						
	Bitumens	0.312971591949	45492	30004940	40312892	40312901
	Coesite	0.18947866559	45493	30004940	40312892	40312901
	Sylvite	0.297549754381	45491	30004940	40312892	40312901
1-NJLK VIII - Moon 10						
	Coesite	0.273313939571	45493	30004940	40312892	40312902
	Sylvite	0.210785746574	45491	30004940	40312892	40312902
	Zeolites	0.315900325775	45490	30004940	40312892	40312902
1-NJLK VIII - Moon 11						
	Bitumens	0.31927138567	45492	30004940	40312892	40312903
	Sylvite	0.262398064137	45491	30004940	40312892	40312903
	Zeolites	0.218330547214	45490	30004940	40312892	40312903
1-NJLK VIII - Moon 12						
	Bitumens	0.335468202829	45492	30004940	40312892	40312904
	Coesite	0.257808417082	45493	30004940	40312892	40312904
	Sylvite	0.206723406911	45491	30004940	40312892	40312904
1-NJLK VIII - Moon 13						
	Bitumens	0.321174681187	45492	30004940	40312892	40312905
	Coesite	0.286406308413	45493	30004940	40312892	40312905
	Zeolites	0.192419022322	45490	30004940	40312892	40312905
1-NJLK VIII - Moon 14						
	Bitumens	0.538958311081	45492	30004940	40312892	40312906
	Sylvite	0.261041671038	45491	30004940	40312892	40312906
1-NJLK VIII - Moon 15						
	Bitumens	0.299552619457	45492	30004940	40312892	40312907
	Coesite	0.304944097996	45493	30004940	40312892	40312907
	Zeolites	0.195503264666	45490	30004940	40312892	40312907
1-NJLK VIII - Moon 16						
	Cinnabar	0.206095308065	45506	30004940	40312892	40312908
	Cobaltite	0.211374998093	45494	30004940	40312892	40312908
	Vanadinite	0.208766669035	45500	30004940	40312892	40312908
	Xenotime	0.373763024807	45510	30004940	40312892	40312908
1-NJLK VIII - Moon 17						
	Bitumens	0.318196177483	45492	30004940	40312892	40312909
	Coesite	0.172990038991	45493	30004940	40312892	40312909
	Sylvite	0.308813810349	45491	30004940	40312892	40312909
1-NJLK VIII - Moon 18						
	Bitumens	0.342485964298	45492	30004940	40312892	40312910
	Sylvite	0.253834933043	45491	30004940	40312892	40312910
	Zeolites	0.203679099679	45490	30004940	40312892	40312910
1-NJLK VIII - Moon 19						
	Bitumens	0.336668550968	45492	30004940	40312892	40312911
	Sylvite	0.463331460953	45491	30004940	40312892	40312911
1-NJLK VIII - Moon 20						
	Sylvite	0.468829005957	45491	30004940	40312892	40312912
	Zeolites	0.331171005964	45490	30004940	40312892	40312912
1-NJLK VIII - Moon 21						
	Sylvite	0.276698052883	45491	30004940	40312892	40312913
	Zeolites	0.523301959038	45490	30004940	40312892	40312913
1-NJLK IX - Moon 1						
	Bitumens	0.288639187813	45492	30004940	40312914	40312915
	Sylvite	0.511360824108	45491	30004940	40312914	40312915
1-NJLK IX - Moon 2						
	Bitumens	0.259114593267	45492	30004940	40312914	40312917
	Coesite	0.540885388851	45493	30004940	40312914	40312917
1-NJLK IX - Moon 3						
	Bitumens	0.45505541563	45492	30004940	40312914	40312918
	Sylvite	0.344944566488	45491	30004940	40312914	40312918
1-NJLK IX - Moon 4						
	Bitumens	0.301768511534	45492	30004940	40312914	40312919
	Sylvite	0.278333634138	45491	30004940	40312914	40312919
	Zeolites	0.219897866249	45490	30004940	40312914	40312919
1-NJLK IX - Moon 5						
	Sylvite	0.449440330267	45491	30004940	40312914	40312920
	Zeolites	0.350559651852	45490	30004940	40312914	40312920
1-NJLK IX - Moon 6						
	Bitumens	0.501978218555	45492	30004940	40312914	40312921
	Sylvite	0.298021763563	45491	30004940	40312914	40312921
1-NJLK IX - Moon 7						
	Bitumens	0.459509551525	45492	30004940	40312914	40312922
	Cobaltite	0.291871994734	45494	30004940	40312914	40312922
	Sylvite	0.248618453741	45491	30004940	40312914	40312922
1-NJLK IX - Moon 8						
	Bitumens	0.494431048632	45492	30004940	40312914	40312923
	Coesite	0.305568963289	45493	30004940	40312914	40312923
1-NJLK IX - Moon 9						
	Chromite	0.310662716627	45501	30004940	40312914	40312924
	Cobaltite	0.0838292613626	45494	30004940	40312914	40312924
	Coesite	0.255572021008	45493	30004940	40312914	40312924
	Zeolites	0.349936008453	45490	30004940	40312914	40312924
1-NJLK IX - Moon 10						
	Sylvite	0.457736939192	45491	30004940	40312914	40312925
	Zeolites	0.342263042927	45490	30004940	40312914	40312925
1-NJLK IX - Moon 11						
	Bitumens	0.360928028822	45492	30004940	40312914	40312926
	Coesite	0.275667816401	45493	30004940	40312914	40312926
	Zeolites	0.163404151797	45490	30004940	40312914	40312926
1-NJLK IX - Moon 12						
	Coesite	0.339015156031	45493	30004940	40312914	40312927
	Zeolites	0.46098485589	45490	30004940	40312914	40312927
1-NJLK IX - Moon 13						
	Bitumens	0.240261301398	45492	30004940	40312914	40312928
	Cobaltite	0.29617536068	45494	30004940	40312914	40312928
	Coesite	0.220139890909	45493	30004940	40312914	40312928
	Zeolites	0.243423432112	45490	30004940	40312914	40312928
1-NJLK IX - Moon 14						
	Bitumens	0.530711352825	45492	30004940	40312914	40312929
	Cobaltite	0.293058812618	45494	30004940	40312914	40312929
	Zeolites	0.176229849458	45490	30004940	40312914	40312929
1-NJLK IX - Moon 15						
	Bitumens	0.330701887608	45492	30004940	40312914	40312930
	Sylvite	0.275337308645	45491	30004940	40312914	40312930
	Zeolites	0.193960800767	45490	30004940	40312914	40312930
1-NJLK IX - Moon 16						
	Bitumens	0.198321461678	45492	30004940	40312914	40312931
	Sylvite	0.303768247366	45491	30004940	40312914	40312931
	Zeolites	0.297910302877	45490	30004940	40312914	40312931
1-NJLK IX - Moon 17						
	Sylvite	0.513546288013	45491	30004940	40312914	40312932
	Zeolites	0.286453723907	45490	30004940	40312914	40312932
1-NJLK IX - Moon 18						
	Bitumens	0.496413141489	45492	30004940	40312914	40312933
	Sylvite	0.303586870432	45491	30004940	40312914	40312933
1-NJLK X - Moon 1						
	Bitumens	0.271350413561	45492	30004940	40312934	40312935
	Sylvite	0.528649568558	45491	30004940	40312934	40312935
1-NJLK X - Moon 2						
	Bitumens	0.482425421476	45492	30004940	40312934	40312936
	Coesite	0.317574590445	45493	30004940	40312934	40312936
1-NJLK X - Moon 3						
	Bitumens	0.19840182364	45492	30004940	40312934	40312938
	Sylvite	0.294444531202	45491	30004940	40312934	40312938
	Zeolites	0.307153642178	45490	30004940	40312934	40312938
1-NJLK X - Moon 4						
	Bitumens	0.423787742853	45492	30004940	40312934	40312940
	Cobaltite	0.172270536423	45494	30004940	40312934	40312940
	Vanadinite	0.103941708803	45500	30004940	40312934	40312940
1-NJLK X - Moon 5						
	Bitumens	0.304451823235	45492	30004940	40312934	40312941
	Coesite	0.289111047983	45493	30004940	40312934	40312941
	Sylvite	0.206437110901	45491	30004940	40312934	40312941
1-NJLK X - Moon 6						
	Coesite	0.314837545156	45493	30004940	40312934	40312942
	Sylvite	0.201664850116	45491	30004940	40312934	40312942
	Zeolites	0.283497601748	45490	30004940	40312934	40312942
1-NJLK X - Moon 7						
	Chromite	0.113092690706	45501	30004940	40312934	40312943
	Cobaltite	0.222729131579	45494	30004940	40312934	40312943
	Coesite	0.364178180695	45493	30004940	40312934	40312943
1-NJLK X - Moon 8						
	Bitumens	0.197297379375	45492	30004940	40312934	40312944
	Cobaltite	0.323786020279	45494	30004940	40312934	40312944
	Sylvite	0.213909730315	45491	30004940	40312934	40312944
	Zeolites	0.265006870031	45490	30004940	40312934	40312944
1-NJLK X - Moon 9						
	Bitumens	0.269895166159	45492	30004940	40312934	40312945
	Cobaltite	0.249456942081	45494	30004940	40312934	40312945
	Coesite	0.211929395795	45493	30004940	40312934	40312945
	Sylvite	0.268718481064	45491	30004940	40312934	40312945
1-NJLK X - Moon 10						
	Bitumens	0.156844988465	45492	30004940	40312934	40312946
	Cobaltite	0.331480532885	45494	30004940	40312934	40312946
	Zeolites	0.511674463749	45490	30004940	40312934	40312946
1-NJLK X - Moon 11						
	Coesite	0.352414488792	45493	30004940	40312934	40312947
	Sylvite	0.160956859589	45491	30004940	40312934	40312947
	Zeolites	0.286628633738	45490	30004940	40312934	40312947
1-NJLK X - Moon 12						
	Cobaltite	0.304776728153	45494	30004940	40312934	40312948
	Coesite	0.227316066623	45493	30004940	40312934	40312948
	Sylvite	0.229808837175	45491	30004940	40312934	40312948
	Zeolites	0.238098368049	45490	30004940	40312934	40312948
1-NJLK X - Moon 13						
	Bitumens	0.306336671114	45492	30004940	40312934	40312949
	Chromite	0.318036645651	45501	30004940	40312934	40312949
	Cobaltite	0.0789173766971	45494	30004940	40312934	40312949
	Otavite	0.296709269285	45498	30004940	40312934	40312949
1-NJLK X - Moon 14						
	Bitumens	0.291146039963	45492	30004940	40312934	40312950
	Coesite	0.18531242013	45493	30004940	40312934	40312950
	Sylvite	0.323541522026	45491	30004940	40312934	40312950
1-NJLK X - Moon 15						
	Bitumens	0.303716480732	45492	30004940	40312934	40312951
	Sylvite	0.321461170912	45491	30004940	40312934	40312951
	Zeolites	0.174822345376	45490	30004940	40312934	40312951
1-NJLK X - Moon 16						
	Coesite	0.214309543371	45493	30004940	40312934	40312953
	Sylvite	0.297597676516	45491	30004940	40312934	40312953
	Zeolites	0.288092762232	45490	30004940	40312934	40312953
1-NJLK X - Moon 17						
	Bitumens	0.488206535578	45492	30004940	40312934	40312954
	Coesite	0.311793476343	45493	30004940	40312934	40312954
1-NJLK X - Moon 18						
	Coesite	0.27209559083	45493	30004940	40312934	40312956
	Sylvite	0.239783674479	45491	30004940	40312934	40312956
	Zeolites	0.28812071681	45490	30004940	40312934	40312956
1-NJLK X - Moon 19						
	Bitumens	0.291893213987	45492	30004940	40312934	40312958
	Coesite	0.211623802781	45493	30004940	40312934	40312958
	Sylvite	0.296482980251	45491	30004940	40312934	40312958
1-NJLK X - Moon 20						
	Coesite	0.483465015888	45493	30004940	40312934	40312960
	Zeolites	0.31653496623	45490	30004940	40312934	40312960
1-NJLK X - Moon 21						
	Bitumens	0.293900370598	45492	30004940	40312934	40312961
	Coesite	0.32032546401	45493	30004940	40312934	40312961
	Zeolites	0.185774192214	45490	30004940	40312934	40312961
1-NJLK XI - Moon 1						
	Bitumens	0.539236485958	45492	30004940	40312962	40312968
	Sylvite	0.260763496161	45491	30004940	40312962	40312968
1-NJLK XI - Moon 2						
	Chromite	0.267760187387	45501	30004940	40312962	40312970
	Loparite	0.444902896881	45512	30004940	40312962	40312970
	Sperrylite	0.287336915731	45499	30004940	40312962	40312970
1-NJLK XI - Moon 3						
	Coesite	0.514502584934	45493	30004940	40312962	40312971
	Zeolites	0.285497397184	45490	30004940	40312962	40312971
1-NJLK XI - Moon 4						
	Bitumens	0.485404908657	45492	30004940	40312962	40312972
	Sylvite	0.314595073462	45491	30004940	40312962	40312972
1-NJLK XI - Moon 5						
	Bitumens	0.327146857977	45492	30004940	40312962	40312974
	Coesite	0.472853153944	45493	30004940	40312962	40312974
1-NJLK XI - Moon 6						
	Bitumens	0.192591965199	45492	30004940	40312962	40312977
	Sylvite	0.275581806898	45491	30004940	40312962	40312977
	Zeolites	0.331826239824	45490	30004940	40312962	40312977
1-NJLK XI - Moon 7						
	Coesite	0.301559954882	45493	30004940	40312962	40312978
	Zeolites	0.498440057039	45490	30004940	40312962	40312978
1-NJLK XI - Moon 8						
	Bitumens	0.244753688574	45492	30004940	40312962	40312979
	Sylvite	0.555246293545	45491	30004940	40312962	40312979
1-NJLK XI - Moon 9						
	Bitumens	0.301867157221	45492	30004940	40312962	40312980
	Coesite	0.211241304874	45493	30004940	40312962	40312980
	Sylvite	0.286891549826	45491	30004940	40312962	40312980
1-NJLK XI - Moon 10						
	Coesite	0.470586031675	45493	30004940	40312962	40312981
	Zeolites	0.329413950443	45490	30004940	40312962	40312981
1-NJLK XI - Moon 11						
	Bitumens	0.318132936954	45492	30004940	40312962	40312982
	Coesite	0.243027508259	45493	30004940	40312962	40312982
	Sylvite	0.238839536905	45491	30004940	40312962	40312982
1-NJLK XI - Moon 12						
	Bitumens	0.307776004076	45492	30004940	40312962	40312983
	Coesite	0.492224007845	45493	30004940	40312962	40312983
1-NJLK XI - Moon 13						
	Bitumens	0.203532397747	45492	30004940	40312962	40312984
	Coesite	0.276101827621	45493	30004940	40312962	40312984
	Zeolites	0.32036575675	45490	30004940	40312962	40312984
1-NJLK XI - Moon 14						
	Bitumens	0.319744497538	45492	30004940	40312962	40312985
	Coesite	0.260303646326	45493	30004940	40312962	40312985
	Sylvite	0.219951853156	45491	30004940	40312962	40312985
1-NJLK XI - Moon 15						
	Bitumens	0.179523989558	45492	30004940	40312962	40312986
	Sylvite	0.281202882528	45491	30004940	40312962	40312986
	Zeolites	0.339273124933	45490	30004940	40312962	40312986
1-NJLK XI - Moon 16						
	Coesite	0.279968112707	45493	30004940	40312962	40312987
	Sylvite	0.205605790019	45491	30004940	40312962	40312987
	Zeolites	0.314426094294	45490	30004940	40312962	40312987
1-NJLK XI - Moon 17						
	Bitumens	0.309696346521	45492	30004940	40312962	40312989
	Coesite	0.490303635597	45493	30004940	40312962	40312989
1-NJLK XI - Moon 18						
	Cobaltite	0.376177638769	45494	30004940	40312962	40312991
	Scheelite	0.252117812634	45497	30004940	40312962	40312991
	Zeolites	0.3717045784	45490	30004940	40312962	40312991
1-NJLK XI - Moon 19						
	Coesite	0.260277956724	45493	30004940	40312962	40312992
	Sylvite	0.20443585515	45491	30004940	40312962	40312992
	Zeolites	0.335286200047	45490	30004940	40312962	40312992
1-NJLK XI - Moon 20						
	Bitumens	0.528651893139	45492	30004940	40312962	40312994
	Sylvite	0.27134808898	45491	30004940	40312962	40312994
1-NJLK XI - Moon 21						
	Coesite	0.281183362007	45493	30004940	40312962	40312995
	Sylvite	0.188196405768	45491	30004940	40312962	40312995
	Zeolites	0.330620259047	45490	30004940	40312962	40312995
1-NJLK XI - Moon 22						
	Coesite	0.256242632866	45493	30004940	40312962	40312996
	Zeolites	0.543757379055	45490	30004940	40312962	40312996
1-NJLK XI - Moon 23						
	Chromite	0.124848745763	45501	30004940	40312962	40312997
	Cobaltite	0.192584693432	45494	30004940	40312962	40312997
	Zeolites	0.382566571236	45490	30004940	40312962	40312997
1-NJLK XI - Moon 24						
	Bitumens	0.245874226093	45492	30004940	40312962	40312998
	Coesite	0.209162771702	45493	30004940	40312962	40312998
	Sylvite	0.344963014126	45491	30004940	40312962	40312998
1-NJLK XII - Moon 1						
	Bitumens	0.307880461216	45492	30004940	40312999	40313002
	Sylvite	0.492119520903	45491	30004940	40312999	40313002
Y-CWQY III - Moon 1						
	Coesite	0.519412100315	45493	30004941	40313007	40313009
	Zeolites	0.280587881804	45490	30004941	40313007	40313009
Y-CWQY IV - Moon 1						
	Bitumens	0.326576411724	45492	30004941	40313010	40313011
	Sylvite	0.240941002965	45491	30004941	40313010	40313011
	Zeolites	0.23248256743	45490	30004941	40313010	40313011
Y-CWQY IV - Moon 2						
	Bitumens	0.242362186313	45492	30004941	40313010	40313012
	Cobaltite	0.330651432276	45494	30004941	40313010	40313012
	Zeolites	0.42698636651	45490	30004941	40313010	40313012
Y-CWQY V - Moon 1						
	Cinnabar	0.238668903708	45506	30004941	40313013	40313014
	Coesite	0.667026758194	45493	30004941	40313013	40313014
	Titanite	0.0943043082952	45496	30004941	40313013	40313014
Y-CWQY V - Moon 2						
	Cobaltite	0.251723051071	45494	30004941	40313013	40313015
	Coesite	0.272978127003	45493	30004941	40313013	40313015
	Sylvite	0.195384964347	45491	30004941	40313013	40313015
	Zeolites	0.27991387248	45490	30004941	40313013	40313015
Y-CWQY VI - Moon 1						
	Cobaltite	0.307254940271	45494	30004941	40313016	40313017
	Coesite	0.499199062586	45493	30004941	40313016	40313017
	Sylvite	0.19354596734	45491	30004941	40313016	40313017
Y-CWQY VI - Moon 2						
	Bitumens	0.170049637556	45492	30004941	40313016	40313018
	Sylvite	0.256698280573	45491	30004941	40313016	40313018
	Zeolites	0.373252093792	45490	30004941	40313016	40313018
Y-CWQY VI - Moon 3						
	Sylvite	0.549866616726	45491	30004941	40313016	40313019
	Zeolites	0.250133395195	45490	30004941	40313016	40313019
Y-CWQY VI - Moon 4						
	Bitumens	0.205557450652	45492	30004941	40313016	40313020
	Sylvite	0.307400614023	45491	30004941	40313016	40313020
	Zeolites	0.287041932344	45490	30004941	40313016	40313020
Y-CWQY VIII - Moon 1						
	Coesite	0.467145115137	45493	30004941	40313024	40313025
	Zeolites	0.332854896784	45490	30004941	40313024	40313025
Y-CWQY VIII - Moon 2						
	Bitumens	0.341041952372	45492	30004941	40313024	40313026
	Coesite	0.269852161407	45493	30004941	40313024	40313026
	Sylvite	0.189105898142	45491	30004941	40313024	40313026
Y-CWQY IX - Moon 1						
	Cobaltite	0.273292243481	45494	30004941	40313027	40313028
	Sylvite	0.508903861046	45491	30004941	40313027	40313028
	Zeolites	0.217803910375	45490	30004941	40313027	40313028
Y-CWQY IX - Moon 2						
	Cobaltite	0.394497841597	45494	30004941	40313027	40313029
	Sylvite	0.237927734852	45491	30004941	40313027	40313029
	Zeolites	0.367574423552	45490	30004941	40313027	40313029
L5D-ZL I - Moon 1						
	Coesite	0.479854106903	45493	30004944	40313183	40313184
	Zeolites	0.320145875216	45490	30004944	40313183	40313184
L5D-ZL II - Moon 1						
	Coesite	0.475568324327	45493	30004944	40313185	40313187
	Zeolites	0.324431657791	45490	30004944	40313185	40313187
L5D-ZL V - Moon 1						
	Bitumens	0.267630428076	45492	30004944	40313190	40313191
	Coesite	0.329001069069	45493	30004944	40313190	40313191
	Sylvite	0.203368514776	45491	30004944	40313190	40313191
L5D-ZL VI - Moon 1						
	Coesite	0.349084347486	45493	30004944	40313192	40313193
	Sylvite	0.200154066086	45491	30004944	40313192	40313193
	Zeolites	0.250761598349	45490	30004944	40313192	40313193
L5D-ZL VI - Moon 2						
	Bitumens	0.184079259634	45492	30004944	40313192	40313194
	Cobaltite	0.382213294506	45494	30004944	40313192	40313194
	Sylvite	0.43370744586	45491	30004944	40313192	40313194
L5D-ZL VII - Moon 1						
	Bitumens	0.43822786212	45492	30004944	40313195	40313196
	Sylvite	0.361772149801	45491	30004944	40313195	40313196
L5D-ZL VII - Moon 2						
	Sylvite	0.344947427511	45491	30004944	40313195	40313197
	Zeolites	0.45505258441	45490	30004944	40313195	40313197
L5D-ZL VIII - Moon 1						
	Coesite	0.176254615188	45493	30004944	40313198	40313200
	Sylvite	0.315019518137	45491	30004944	40313198	40313200
	Zeolites	0.308725893497	45490	30004944	40313198	40313200
L5D-ZL X - Moon 1						
	Bitumens	0.321900099516	45492	30004944	40313202	40313204
	Coesite	0.288824111223	45493	30004944	40313202	40313204
	Sylvite	0.189275786281	45491	30004944	40313202	40313204
L5D-ZL X - Moon 2						
	Bitumens	0.417932242155	45492	30004944	40313202	40313205
	Cobaltite	0.413142412901	45494	30004944	40313202	40313205
	Scheelite	0.168925330043	45497	30004944	40313202	40313205
EIMJ-M IV - Moon 1						
	Cobaltite	0.306840270758	45494	30004946	40313227	40313228
	Coesite	0.289401859045	45493	30004946	40313227	40313228
	Sylvite	0.225376933813	45491	30004946	40313227	40313228
	Zeolites	0.178380951285	45490	30004946	40313227	40313228
EIMJ-M IV - Moon 2						
	Bitumens	0.509943127632	45492	30004946	40313227	40313229
	Sylvite	0.290056884289	45491	30004946	40313227	40313229
EIMJ-M IV - Moon 3						
	Cobaltite	0.163667783141	45494	30004946	40313227	40313230
	Sperrylite	0.0860359668732	45499	30004946	40313227	40313230
	Zeolites	0.450296252966	45490	30004946	40313227	40313230
EIMJ-M V - Moon 1						
	Coesite	0.55715572834	45493	30004946	40313231	40313232
	Zeolites	0.242844283581	45490	30004946	40313231	40313232
EIMJ-M V - Moon 2						
	Coesite	0.196371078491	45493	30004946	40313231	40313233
	Sylvite	0.327709823847	45491	30004946	40313231	40313233
	Zeolites	0.275919079781	45490	30004946	40313231	40313233
EIMJ-M VI - Moon 1						
	Bitumens	0.269130945206	45492	30004946	40313234	40313235
	Coesite	0.34677401185	45493	30004946	40313234	40313235
	Sylvite	0.184095039964	45491	30004946	40313234	40313235
EIMJ-M VII - Moon 1						
	Sylvite	0.284730523825	45491	30004946	40313236	40313238
	Zeolites	0.515269458294	45490	30004946	40313236	40313238
EIMJ-M VII - Moon 2						
	Coesite	0.312918275595	45493	30004946	40313236	40313239
	Zeolites	0.487081736326	45490	30004946	40313236	40313239
EIMJ-M VII - Moon 3						
	Bitumens	0.333451956511	45492	30004946	40313236	40313240
	Coesite	0.46654805541	45493	30004946	40313236	40313240
EIMJ-M VII - Moon 4						
	Bitumens	0.3488098979	45492	30004946	40313236	40313242
	Coesite	0.261835873127	45493	30004946	40313236	40313242
	Zeolites	0.189354240894	45490	30004946	40313236	40313242
EIMJ-M VII - Moon 5						
	Bitumens	0.436491966248	45492	30004946	40313236	40313243
	Cobaltite	0.160897761583	45494	30004946	40313236	40313243
	Vanadinite	0.102610275149	45500	30004946	40313236	40313243
EIMJ-M VII - Moon 6						
	Bitumens	0.173556804657	45492	30004946	40313236	40313244
	Coesite	0.310994505882	45493	30004946	40313236	40313244
	Zeolites	0.315448701382	45490	30004946	40313236	40313244
EIMJ-M VII - Moon 7						
	Bitumens	0.270890682936	45492	30004946	40313236	40313245
	Coesite	0.228972047567	45493	30004946	40313236	40313245
	Sylvite	0.300137281418	45491	30004946	40313236	40313245
EIMJ-M VII - Moon 8						
	Bitumens	0.193770691752	45492	30004946	40313236	40313246
	Coesite	0.288607776165	45493	30004946	40313236	40313246
	Zeolites	0.317621529102	45490	30004946	40313236	40313246
EIMJ-M VII - Moon 9						
	Bitumens	0.287483990192	45492	30004946	40313236	40313247
	Coesite	0.304536789656	45493	30004946	40313236	40313247
	Sylvite	0.207979217172	45491	30004946	40313236	40313247
EIMJ-M VII - Moon 10						
	Bitumens	0.320555955172	45492	30004946	40313236	40313248
	Coesite	0.309422820807	45493	30004946	40313236	40313248
	Zeolites	0.170021206141	45490	30004946	40313236	40313248
EIMJ-M VII - Moon 11						
	Bitumens	0.527453899384	45492	30004946	40313236	40313249
	Coesite	0.272546112537	45493	30004946	40313236	40313249
EIMJ-M VII - Moon 12						
	Bitumens	0.380418360233	45492	30004946	40313236	40313251
	Cobaltite	0.325601667166	45494	30004946	40313236	40313251
	Zeolites	0.293979972601	45490	30004946	40313236	40313251
EIMJ-M VII - Moon 13						
	Cinnabar	0.578454971313	45506	30004946	40313236	40313252
	Sylvite	0.209029227495	45491	30004946	40313236	40313252
	Vanadinite	0.212515816092	45500	30004946	40313236	40313252
EIMJ-M VIII - Moon 1						
	Bitumens	0.278377979994	45492	30004946	40313253	40313254
	Sylvite	0.310847312212	45491	30004946	40313253	40313254
	Zeolites	0.210774704814	45490	30004946	40313253	40313254
EIMJ-M VIII - Moon 2						
	Cobaltite	0.242062792182	45494	30004946	40313253	40313256
	Coesite	0.372955679893	45493	30004946	40313253	40313256
	Otavite	0.0849815383554	45498	30004946	40313253	40313256
EIMJ-M VIII - Moon 3						
	Coesite	0.278117924929	45493	30004946	40313253	40313257
	Zeolites	0.52188205719	45490	30004946	40313253	40313257
EIMJ-M VIII - Moon 4						
	Bitumens	0.253359079361	45492	30004946	40313253	40313258
	Sylvite	0.336935251951	45491	30004946	40313253	40313258
	Zeolites	0.209705665708	45490	30004946	40313253	40313258
EIMJ-M VIII - Moon 5						
	Bitumens	0.50396668911	45492	30004946	40313253	40313259
	Coesite	0.296033293009	45493	30004946	40313253	40313259
EIMJ-M VIII - Moon 6						
	Bitumens	0.272701889277	45492	30004946	40313253	40313260
	Sylvite	0.527298092842	45491	30004946	40313253	40313260
EIMJ-M VIII - Moon 7						
	Bitumens	0.262484014034	45492	30004946	40313253	40313262
	Coesite	0.537515997887	45493	30004946	40313253	40313262
EIMJ-M VIII - Moon 8						
	Bitumens	0.240572720766	45492	30004946	40313253	40313263
	Coesite	0.278667390347	45493	30004946	40313253	40313263
	Zeolites	0.280759900808	45490	30004946	40313253	40313263
EIMJ-M VIII - Moon 9						
	Bitumens	0.317140072584	45492	30004946	40313253	40313264
	Sylvite	0.482859939337	45491	30004946	40313253	40313264
EIMJ-M VIII - Moon 10						
	Bitumens	0.281389474869	45492	30004946	40313253	40313265
	Coesite	0.307269990444	45493	30004946	40313253	40313265
	Zeolites	0.211340516806	45490	30004946	40313253	40313265
EIMJ-M VIII - Moon 11						
	Sylvite	0.34371316433	45491	30004946	40313253	40313266
	Zeolites	0.456286847591	45490	30004946	40313253	40313266
EIMJ-M VIII - Moon 12						
	Coesite	0.489452540874	45493	30004946	40313253	40313267
	Zeolites	0.310547441244	45490	30004946	40313253	40313267
EIMJ-M VIII - Moon 13						
	Coesite	0.556509017944	45493	30004946	40313253	40313268
	Zeolites	0.243491008878	45490	30004946	40313253	40313268
EIMJ-M VIII - Moon 14						
	Bitumens	0.315769165754	45492	30004946	40313253	40313269
	Coesite	0.305633604527	45493	30004946	40313253	40313269
